"AAR";"PX_DATA";"BOSTED_FYLKE_NR_NAVN";"ALDER_GRUPPE_5AARIG";"HOVEDGRUPPETEKST";"KJONN"
"2025";52040;"I alt";"20-24 år";"Helt ledige";"I alt"
"2024";5633;"42 Agder";"20-24 år";"Helt ledige";"I alt"
"2025";5205;"46 Vestland";"20-24 år";"Helt ledige";"I alt"
"2025";599;"15 Møre og Romsdal";"65-69 år";"Helt ledige";"I alt"
"2024";292;"55 Troms - Romsa - Tromssa ";"65-69 år";"Helt ledige";"I alt"
"2025";610;"33 Buskerud";"65-69 år";"Helt ledige";"I alt"
"2024";871;"39 Vestfold";"65-69 år";"Helt ledige";"I alt"
"2025";702;"34 Innlandet";"65-69 år";"Helt ledige";"I alt"
"2025";1032;"50 Trøndelag - Trööndelage";"65-69 år";"Helt ledige";"I alt"
"2025";195;"56 Finnmark - Finnmárku - Finmarkku";"65-69 år";"Helt ledige";"I alt"
"2025";;"15 Møre og Romsdal";"70 år og over";"Helt ledige";"I alt"
"2024";;"15 Møre og Romsdal";"70 år og over";"Helt ledige";"I alt"
"2024";;"39 Vestfold";"70 år og over";"Helt ledige";"I alt"
"2025";;"34 Innlandet";"70 år og over";"Helt ledige";"I alt"
"2025";;"31 Østfold";"70 år og over";"Helt ledige";"I alt"
"2024";;"31 Østfold";"70 år og over";"Helt ledige";"I alt"
"2025";;"03 Oslo";"70 år og over";"Helt ledige";"I alt"
"2024";;"56 Finnmark - Finnmárku - Finmarkku";"70 år og over";"Helt ledige";"I alt"
"2025";572;"15 Møre og Romsdal";"19 år og under";"Helt ledige";"I alt"
"2024";1388;"39 Vestfold";"19 år og under";"Helt ledige";"I alt"
"2025";1150;"46 Vestland";"19 år og under";"Helt ledige";"I alt"
"2024";823;"18 Nordland - Nordlánnda";"19 år og under";"Helt ledige";"I alt"
"2024";5162;"39 Vestfold";"30-34 år";"Helt ledige";"I alt"
"2025";5882;"46 Vestland";"40-44 år";"Helt ledige";"I alt"
"2024";2758;"18 Nordland - Nordlánnda";"40-44 år";"Helt ledige";"I alt"
"2025";1466;"40 Telemark";"50-54 år";"Helt ledige";"I alt"
"2024";2388;"15 Møre og Romsdal";"50-54 år";"Helt ledige";"I alt"
"2024";1097;"55 Troms - Romsa - Tromssa ";"50-54 år";"Helt ledige";"I alt"
"2024";2860;"42 Agder";"50-54 år";"Helt ledige";"I alt"
"2024";9035;"32 Akershus";"50-54 år";"Helt ledige";"I alt"
"2024";308;"55 Troms - Romsa - Tromssa ";"25-29 år";"Arbeidssøkere på tiltak";"Menn"
"2024";14652;"I alt";"25-29 år";"Arbeidssøkere på tiltak";"Menn"
"2024";502;"18 Nordland - Nordlánnda";"25-29 år";"Arbeidssøkere på tiltak";"Menn"
"2025";1202;"03 Oslo";"25-29 år";"Arbeidssøkere på tiltak";"Menn"
"2024";1167;"50 Trøndelag - Trööndelage";"25-29 år";"Arbeidssøkere på tiltak";"Menn"
"2024";211;"56 Finnmark - Finnmárku - Finmarkku";"25-29 år";"Arbeidssøkere på tiltak";"Menn"
"2024";3766;"40 Telemark";"I alt";"Arbeidssøkere på tiltak";"Menn"
"2024";86328;"I alt";"I alt";"Arbeidssøkere på tiltak";"Menn"
"2025";4445;"11 Rogaland";"I alt";"Arbeidssøkere på tiltak";"Menn"
"2024";;"97 Svalbard og øvrige områder";"I alt";"Arbeidssøkere på tiltak";"Menn"
"2025";4501;"31 Østfold";"I alt";"Arbeidssøkere på tiltak";"Menn"
"2025";2518;"18 Nordland - Nordlánnda";"I alt";"Arbeidssøkere på tiltak";"Menn"
"2024";10214;"03 Oslo";"I alt";"Arbeidssøkere på tiltak";"Menn"
"2025";7005;"32 Akershus";"I alt";"Arbeidssøkere på tiltak";"Menn"
"2025";120;"55 Troms - Romsa - Tromssa ";"45-49 år";"Arbeidssøkere på tiltak";"Menn"
"2024";175;"55 Troms - Romsa - Tromssa ";"45-49 år";"Arbeidssøkere på tiltak";"Menn"
"2025";5179;"I alt";"45-49 år";"Arbeidssøkere på tiltak";"Menn"
"2025";615;"46 Vestland";"45-49 år";"Arbeidssøkere på tiltak";"Menn"
"2025";617;"32 Akershus";"45-49 år";"Arbeidssøkere på tiltak";"Menn"
"2024";470;"50 Trøndelag - Trööndelage";"45-49 år";"Arbeidssøkere på tiltak";"Menn"
"2024";118;"40 Telemark";"55-59 år";"Arbeidssøkere på tiltak";"Menn"
"2024";;"Ukjent";"55-59 år";"Arbeidssøkere på tiltak";"Menn"
"2024";275;"11 Rogaland";"55-59 år";"Arbeidssøkere på tiltak";"Menn"
"2025";219;"39 Vestfold";"55-59 år";"Arbeidssøkere på tiltak";"Menn"
"2024";396;"42 Agder";"55-59 år";"Arbeidssøkere på tiltak";"Menn"
"2024";431;"46 Vestland";"55-59 år";"Arbeidssøkere på tiltak";"Menn"
"2025";;"Ukjent";"60-64 år";"Arbeidssøkere på tiltak";"Menn"
"2024";;"Ukjent";"60-64 år";"Arbeidssøkere på tiltak";"Menn"
"2025";362;"15 Møre og Romsdal";"35-39 år";"Arbeidssøkere på tiltak";"Menn"
"2024";555;"15 Møre og Romsdal";"35-39 år";"Arbeidssøkere på tiltak";"Menn"
"2024";974;"42 Agder";"35-39 år";"Arbeidssøkere på tiltak";"Menn"
"2024";651;"40 Telemark";"20-24 år";"Arbeidssøkere på tiltak";"Menn"
"2025";;"Ukjent";"20-24 år";"Arbeidssøkere på tiltak";"Menn"
"2024";;"Ukjent";"20-24 år";"Arbeidssøkere på tiltak";"Menn"
"2024";1075;"42 Agder";"20-24 år";"Arbeidssøkere på tiltak";"Menn"
"2024";606;"18 Nordland - Nordlánnda";"20-24 år";"Arbeidssøkere på tiltak";"Menn"
"2025";665;"03 Oslo";"20-24 år";"Arbeidssøkere på tiltak";"Menn"
"2024";;"55 Troms - Romsa - Tromssa ";"65-69 år";"Arbeidssøkere på tiltak";"Menn"
"2024";;"Ukjent";"65-69 år";"Arbeidssøkere på tiltak";"Menn"
"2024";;"39 Vestfold";"65-69 år";"Arbeidssøkere på tiltak";"Menn"
"2024";6;"34 Innlandet";"65-69 år";"Arbeidssøkere på tiltak";"Menn"
"2024";12;"42 Agder";"65-69 år";"Arbeidssøkere på tiltak";"Menn"
"2025";;"18 Nordland - Nordlánnda";"65-69 år";"Arbeidssøkere på tiltak";"Menn"
"2025";12;"32 Akershus";"65-69 år";"Arbeidssøkere på tiltak";"Menn"
"2025";;"56 Finnmark - Finnmárku - Finmarkku";"65-69 år";"Arbeidssøkere på tiltak";"Menn"
"2025";;"55 Troms - Romsa - Tromssa ";"70 år og over";"Arbeidssøkere på tiltak";"Menn"
"2025";;"18 Nordland - Nordlánnda";"70 år og over";"Arbeidssøkere på tiltak";"Menn"
"2024";;"03 Oslo";"70 år og over";"Arbeidssøkere på tiltak";"Menn"
"2024";290;"33 Buskerud";"19 år og under";"Arbeidssøkere på tiltak";"Menn"
"2025";112;"18 Nordland - Nordlánnda";"19 år og under";"Arbeidssøkere på tiltak";"Menn"
"2025";;"56 Finnmark - Finnmárku - Finmarkku";"19 år og under";"Arbeidssøkere på tiltak";"Menn"
"2025";304;"40 Telemark";"30-34 år";"Arbeidssøkere på tiltak";"Menn"
"2025";;"Ukjent";"30-34 år";"Arbeidssøkere på tiltak";"Menn"
"2024";987;"11 Rogaland";"30-34 år";"Arbeidssøkere på tiltak";"Menn"
"2025";171;"55 Troms - Romsa - Tromssa ";"40-44 år";"Arbeidssøkere på tiltak";"Menn"
"2024";280;"55 Troms - Romsa - Tromssa ";"40-44 år";"Arbeidssøkere på tiltak";"Menn"
"2025";756;"46 Vestland";"40-44 år";"Arbeidssøkere på tiltak";"Menn"
"2025";730;"03 Oslo";"40-44 år";"Arbeidssøkere på tiltak";"Menn"
"2024";1105;"03 Oslo";"40-44 år";"Arbeidssøkere på tiltak";"Menn"
"2024";128;"55 Troms - Romsa - Tromssa ";"50-54 år";"Arbeidssøkere på tiltak";"Menn"
"2025";306;"11 Rogaland";"50-54 år";"Arbeidssøkere på tiltak";"Menn"
"2025";;"97 Svalbard og øvrige områder";"50-54 år";"Arbeidssøkere på tiltak";"Menn"
"2025";352;"31 Østfold";"50-54 år";"Arbeidssøkere på tiltak";"Menn"
"2025";527;"03 Oslo";"50-54 år";"Arbeidssøkere på tiltak";"Menn"
"2025";263;"55 Troms - Romsa - Tromssa ";"25-29 år";"Delvis ledige";"Menn"
"2025";409;"18 Nordland - Nordlánnda";"25-29 år";"Delvis ledige";"Menn"
"2025";1777;"03 Oslo";"25-29 år";"Delvis ledige";"Menn"
"2024";9265;"11 Rogaland";"I alt";"Delvis ledige";"Menn"
"2025";5854;"34 Innlandet";"I alt";"Delvis ledige";"Menn"
"2025";5080;"42 Agder";"I alt";"Delvis ledige";"Menn"
"2025";3331;"18 Nordland - Nordlánnda";"I alt";"Delvis ledige";"Menn"
"2025";2037;"56 Finnmark - Finnmárku - Finmarkku";"I alt";"Delvis ledige";"Menn"
"2025";;"97 Svalbard og øvrige områder";"45-49 år";"Delvis ledige";"Menn"
"2024";;"97 Svalbard og øvrige områder";"45-49 år";"Delvis ledige";"Menn"
"2025";719;"50 Trøndelag - Trööndelage";"45-49 år";"Delvis ledige";"Menn"
"2025";174;"55 Troms - Romsa - Tromssa ";"55-59 år";"Delvis ledige";"Menn"
"2025";1076;"32 Akershus";"55-59 år";"Delvis ledige";"Menn"
"2025";244;"40 Telemark";"60-64 år";"Delvis ledige";"Menn"
"2024";618;"42 Agder";"60-64 år";"Delvis ledige";"Menn"
"2025";655;"46 Vestland";"60-64 år";"Delvis ledige";"Menn"
"2024";421;"18 Nordland - Nordlánnda";"60-64 år";"Delvis ledige";"Menn"
"2024";707;"15 Møre og Romsdal";"35-39 år";"Delvis ledige";"Menn"
"2025";177;"Ukjent";"35-39 år";"Delvis ledige";"Menn"
"2025";;"97 Svalbard og øvrige områder";"35-39 år";"Delvis ledige";"Menn"
"2025";694;"34 Innlandet";"35-39 år";"Delvis ledige";"Menn"
"2024";871;"42 Agder";"35-39 år";"Delvis ledige";"Menn"
"2024";888;"31 Østfold";"35-39 år";"Delvis ledige";"Menn"
"2025";1083;"46 Vestland";"35-39 år";"Delvis ledige";"Menn"
"2024";1927;"46 Vestland";"35-39 år";"Delvis ledige";"Menn"
"2024";13191;"I alt";"20-24 år";"Delvis ledige";"Menn"
"2024";834;"39 Vestfold";"20-24 år";"Delvis ledige";"Menn"
"2024";1360;"32 Akershus";"20-24 år";"Delvis ledige";"Menn"
"2025";103;"40 Telemark";"65-69 år";"Delvis ledige";"Menn"
"2024";96;"55 Troms - Romsa - Tromssa ";"65-69 år";"Delvis ledige";"Menn"
"2025";168;"34 Innlandet";"65-69 år";"Delvis ledige";"Menn"
"2024";343;"50 Trøndelag - Trööndelage";"65-69 år";"Delvis ledige";"Menn"
"2024";;"Ukjent";"70 år og over";"Delvis ledige";"Menn"
"2024";;"11 Rogaland";"70 år og over";"Delvis ledige";"Menn"
"2025";;"33 Buskerud";"70 år og over";"Delvis ledige";"Menn"
"2025";;"03 Oslo";"70 år og over";"Delvis ledige";"Menn"
"2024";;"03 Oslo";"70 år og over";"Delvis ledige";"Menn"
"2025";37;"15 Møre og Romsdal";"19 år og under";"Delvis ledige";"Menn"
"2025";;"97 Svalbard og øvrige områder";"19 år og under";"Delvis ledige";"Menn"
"2025";507;"33 Buskerud";"30-34 år";"Delvis ledige";"Menn"
"2024";943;"34 Innlandet";"30-34 år";"Delvis ledige";"Menn"
"2025";1008;"46 Vestland";"30-34 år";"Delvis ledige";"Menn"
"2024";3404;"03 Oslo";"30-34 år";"Delvis ledige";"Menn"
"2025";953;"50 Trøndelag - Trööndelage";"30-34 år";"Delvis ledige";"Menn"
"2024";787;"33 Buskerud";"40-44 år";"Delvis ledige";"Menn"
"2025";626;"34 Innlandet";"40-44 år";"Delvis ledige";"Menn"
"2025";1040;"46 Vestland";"40-44 år";"Delvis ledige";"Menn"
"2025";373;"18 Nordland - Nordlánnda";"40-44 år";"Delvis ledige";"Menn"
"2025";168;"55 Troms - Romsa - Tromssa ";"50-54 år";"Delvis ledige";"Menn"
"2025";8968;"I alt";"50-54 år";"Delvis ledige";"Menn"
"2024";14119;"I alt";"50-54 år";"Delvis ledige";"Menn"
"2024";391;"56 Finnmark - Finnmárku - Finmarkku";"50-54 år";"Delvis ledige";"Menn"
"2025";;"97 Svalbard og øvrige områder";"25-29 år";"Helt ledige";"Menn"
"2025";1871;"39 Vestfold";"25-29 år";"Helt ledige";"Menn"
"2024";3363;"42 Agder";"25-29 år";"Helt ledige";"Menn"
"2025";639;"56 Finnmark - Finnmárku - Finmarkku";"25-29 år";"Helt ledige";"Menn"
"2025";6199;"55 Troms - Romsa - Tromssa ";"I alt";"Helt ledige";"Menn"
"2025";17;"Ukjent";"I alt";"Helt ledige";"Menn"
"2024";31077;"11 Rogaland";"I alt";"Helt ledige";"Menn"
"2025";15802;"42 Agder";"I alt";"Helt ledige";"Menn"
"2024";61345;"32 Akershus";"I alt";"Helt ledige";"Menn"
"2024";7521;"56 Finnmark - Finnmárku - Finmarkku";"I alt";"Helt ledige";"Menn"
"2025";1109;"15 Møre og Romsdal";"45-49 år";"Helt ledige";"Menn"
"2025";572;"55 Troms - Romsa - Tromssa ";"45-49 år";"Helt ledige";"Menn"
"2024";3182;"11 Rogaland";"45-49 år";"Helt ledige";"Menn"
"2024";;"97 Svalbard og øvrige områder";"45-49 år";"Helt ledige";"Menn"
"2025";1651;"34 Innlandet";"45-49 år";"Helt ledige";"Menn"
"2024";7706;"03 Oslo";"45-49 år";"Helt ledige";"Menn"
"2024";6329;"32 Akershus";"45-49 år";"Helt ledige";"Menn"
"2024";29123;"I alt";"55-59 år";"Helt ledige";"Menn"
"2025";1437;"34 Innlandet";"55-59 år";"Helt ledige";"Menn"
"2024";4469;"32 Akershus";"55-59 år";"Helt ledige";"Menn"
"2024";666;"56 Finnmark - Finnmárku - Finmarkku";"55-59 år";"Helt ledige";"Menn"
"2025";654;"40 Telemark";"60-64 år";"Helt ledige";"Menn"
"2025";1315;"11 Rogaland";"60-64 år";"Helt ledige";"Menn"
"2025";1006;"33 Buskerud";"60-64 år";"Helt ledige";"Menn"
"2024";1466;"39 Vestfold";"60-64 år";"Helt ledige";"Menn"
"2024";1492;"34 Innlandet";"60-64 år";"Helt ledige";"Menn"
"2024";1821;"40 Telemark";"35-39 år";"Helt ledige";"Menn"
"2025";1970;"39 Vestfold";"35-39 år";"Helt ledige";"Menn"
"2024";2733;"39 Vestfold";"35-39 år";"Helt ledige";"Menn"
"2024";3946;"31 Østfold";"35-39 år";"Helt ledige";"Menn"
"2025";8916;"03 Oslo";"35-39 år";"Helt ledige";"Menn"
"2025";2074;"34 Innlandet";"20-24 år";"Helt ledige";"Menn"
"2024";205;"55 Troms - Romsa - Tromssa ";"65-69 år";"Helt ledige";"Menn"
"2024";11596;"I alt";"65-69 år";"Helt ledige";"Menn"
"2024";579;"33 Buskerud";"65-69 år";"Helt ledige";"Menn"
"2024";570;"39 Vestfold";"65-69 år";"Helt ledige";"Menn"
"2025";140;"56 Finnmark - Finnmárku - Finmarkku";"65-69 år";"Helt ledige";"Menn"
"2024";144;"56 Finnmark - Finnmárku - Finmarkku";"65-69 år";"Helt ledige";"Menn"
"2025";;"40 Telemark";"70 år og over";"Helt ledige";"Menn"
"2024";225;"I alt";"70 år og over";"Helt ledige";"Menn"
"2024";;"Ukjent";"70 år og over";"Helt ledige";"Menn"
"2025";;"34 Innlandet";"70 år og over";"Helt ledige";"Menn"
"2024";12;"03 Oslo";"70 år og over";"Helt ledige";"Menn"
"2025";;"56 Finnmark - Finnmárku - Finmarkku";"70 år og over";"Helt ledige";"Menn"
"2024";621;"15 Møre og Romsdal";"19 år og under";"Helt ledige";"Menn"
"2024";287;"55 Troms - Romsa - Tromssa ";"19 år og under";"Helt ledige";"Menn"
"2025";;"Ukjent";"19 år og under";"Helt ledige";"Menn"
"2024";;"97 Svalbard og øvrige områder";"19 år og under";"Helt ledige";"Menn"
"2024";795;"42 Agder";"19 år og under";"Helt ledige";"Menn"
"2024";;"Ukjent";"30-34 år";"Helt ledige";"Menn"
"2024";1906;"18 Nordland - Nordlánnda";"30-34 år";"Helt ledige";"Menn"
"2024";12894;"03 Oslo";"30-34 år";"Helt ledige";"Menn"
"2024";8590;"32 Akershus";"30-34 år";"Helt ledige";"Menn"
"2025";;"97 Svalbard og øvrige områder";"40-44 år";"Helt ledige";"Menn"
"2025";1642;"39 Vestfold";"40-44 år";"Helt ledige";"Menn"
"2025";2044;"34 Innlandet";"40-44 år";"Helt ledige";"Menn"
"2024";1715;"18 Nordland - Nordlánnda";"40-44 år";"Helt ledige";"Menn"
"2025";1504;"33 Buskerud";"50-54 år";"Helt ledige";"Menn"
"2024";2425;"31 Østfold";"50-54 år";"Helt ledige";"Menn"
"2025";590;"31 Østfold";"25-29 år";"Arbeidssøkere på tiltak";"Kvinner"
"2024";1269;"46 Vestland";"25-29 år";"Arbeidssøkere på tiltak";"Kvinner"
"2025";242;"18 Nordland - Nordlánnda";"25-29 år";"Arbeidssøkere på tiltak";"Kvinner"
"2025";1348;"03 Oslo";"25-29 år";"Arbeidssøkere på tiltak";"Kvinner"
"2024";159;"56 Finnmark - Finnmárku - Finmarkku";"25-29 år";"Arbeidssøkere på tiltak";"Kvinner"
"2025";5755;"11 Rogaland";"I alt";"Arbeidssøkere på tiltak";"Kvinner"
"2024";6837;"42 Agder";"I alt";"Arbeidssøkere på tiltak";"Kvinner"
"2024";6459;"31 Østfold";"I alt";"Arbeidssøkere på tiltak";"Kvinner"
"2025";8219;"32 Akershus";"I alt";"Arbeidssøkere på tiltak";"Kvinner"
"2024";176;"55 Troms - Romsa - Tromssa ";"45-49 år";"Arbeidssøkere på tiltak";"Kvinner"
"2025";305;"39 Vestfold";"45-49 år";"Arbeidssøkere på tiltak";"Kvinner"
"2025";458;"34 Innlandet";"45-49 år";"Arbeidssøkere på tiltak";"Kvinner"
"2025";531;"42 Agder";"45-49 år";"Arbeidssøkere på tiltak";"Kvinner"
"2025";711;"46 Vestland";"45-49 år";"Arbeidssøkere på tiltak";"Kvinner"
"2025";95;"56 Finnmark - Finnmárku - Finmarkku";"45-49 år";"Arbeidssøkere på tiltak";"Kvinner"
"2024";169;"40 Telemark";"55-59 år";"Arbeidssøkere på tiltak";"Kvinner"
"2025";;"97 Svalbard og øvrige områder";"55-59 år";"Arbeidssøkere på tiltak";"Kvinner"
"2025";246;"42 Agder";"55-59 år";"Arbeidssøkere på tiltak";"Kvinner"
"2025";365;"40 Telemark";"35-39 år";"Arbeidssøkere på tiltak";"Kvinner"
"2024";16915;"I alt";"35-39 år";"Arbeidssøkere på tiltak";"Kvinner"
"2024";1795;"11 Rogaland";"35-39 år";"Arbeidssøkere på tiltak";"Kvinner"
"2024";982;"33 Buskerud";"35-39 år";"Arbeidssøkere på tiltak";"Kvinner"
"2025";373;"39 Vestfold";"35-39 år";"Arbeidssøkere på tiltak";"Kvinner"
"2024";1275;"42 Agder";"35-39 år";"Arbeidssøkere på tiltak";"Kvinner"
"2024";714;"18 Nordland - Nordlánnda";"35-39 år";"Arbeidssøkere på tiltak";"Kvinner"
"2024";839;"50 Trøndelag - Trööndelage";"35-39 år";"Arbeidssøkere på tiltak";"Kvinner"
"2025";282;"15 Møre og Romsdal";"20-24 år";"Arbeidssøkere på tiltak";"Kvinner"
"2024";745;"11 Rogaland";"20-24 år";"Arbeidssøkere på tiltak";"Kvinner"
"2024";;"97 Svalbard og øvrige områder";"20-24 år";"Arbeidssøkere på tiltak";"Kvinner"
"2024";;"15 Møre og Romsdal";"65-69 år";"Arbeidssøkere på tiltak";"Kvinner"
"2025";;"33 Buskerud";"65-69 år";"Arbeidssøkere på tiltak";"Kvinner"
"2025";12;"46 Vestland";"65-69 år";"Arbeidssøkere på tiltak";"Kvinner"
"2024";;"31 Østfold";"70 år og over";"Arbeidssøkere på tiltak";"Kvinner"
"2024";;"50 Trøndelag - Trööndelage";"70 år og over";"Arbeidssøkere på tiltak";"Kvinner"
"2024";;"56 Finnmark - Finnmárku - Finmarkku";"70 år og over";"Arbeidssøkere på tiltak";"Kvinner"
"2025";;"Ukjent";"19 år og under";"Arbeidssøkere på tiltak";"Kvinner"
"2024";62;"33 Buskerud";"19 år og under";"Arbeidssøkere på tiltak";"Kvinner"
"2025";91;"34 Innlandet";"19 år og under";"Arbeidssøkere på tiltak";"Kvinner"
"2024";163;"34 Innlandet";"19 år og under";"Arbeidssøkere på tiltak";"Kvinner"
"2025";;"56 Finnmark - Finnmárku - Finmarkku";"19 år og under";"Arbeidssøkere på tiltak";"Kvinner"
"2025";325;"40 Telemark";"30-34 år";"Arbeidssøkere på tiltak";"Kvinner"
"2024";322;"55 Troms - Romsa - Tromssa ";"30-34 år";"Arbeidssøkere på tiltak";"Kvinner"
"2024";471;"39 Vestfold";"30-34 år";"Arbeidssøkere på tiltak";"Kvinner"
"2025";945;"46 Vestland";"30-34 år";"Arbeidssøkere på tiltak";"Kvinner"
"2025";8984;"I alt";"40-44 år";"Arbeidssøkere på tiltak";"Kvinner"
"2025";;"Ukjent";"40-44 år";"Arbeidssøkere på tiltak";"Kvinner"
"2025";912;"11 Rogaland";"40-44 år";"Arbeidssøkere på tiltak";"Kvinner"
"2025";;"97 Svalbard og øvrige områder";"40-44 år";"Arbeidssøkere på tiltak";"Kvinner"
"2025";798;"42 Agder";"40-44 år";"Arbeidssøkere på tiltak";"Kvinner"
"2024";1170;"42 Agder";"40-44 år";"Arbeidssøkere på tiltak";"Kvinner"
"2025";504;"50 Trøndelag - Trööndelage";"40-44 år";"Arbeidssøkere på tiltak";"Kvinner"
"2024";218;"56 Finnmark - Finnmárku - Finmarkku";"40-44 år";"Arbeidssøkere på tiltak";"Kvinner"
"2024";302;"40 Telemark";"50-54 år";"Arbeidssøkere på tiltak";"Kvinner"
"2024";278;"33 Buskerud";"50-54 år";"Arbeidssøkere på tiltak";"Kvinner"
"2024";396;"50 Trøndelag - Trööndelage";"50-54 år";"Arbeidssøkere på tiltak";"Kvinner"
"2024";677;"40 Telemark";"25-29 år";"Delvis ledige";"Kvinner"
"2025";483;"15 Møre og Romsdal";"25-29 år";"Delvis ledige";"Kvinner"
"2024";5141;"40 Telemark";"I alt";"Delvis ledige";"Kvinner"
"2025";4174;"15 Møre og Romsdal";"I alt";"Delvis ledige";"Kvinner"
"2025";5040;"42 Agder";"I alt";"Delvis ledige";"Kvinner"
"2025";1968;"56 Finnmark - Finnmárku - Finmarkku";"I alt";"Delvis ledige";"Kvinner"
"2024";767;"15 Møre og Romsdal";"45-49 år";"Delvis ledige";"Kvinner"
"2024";875;"33 Buskerud";"45-49 år";"Delvis ledige";"Kvinner"
"2024";896;"42 Agder";"45-49 år";"Delvis ledige";"Kvinner"
"2024";580;"18 Nordland - Nordlánnda";"45-49 år";"Delvis ledige";"Kvinner"
"2024";1149;"50 Trøndelag - Trööndelage";"45-49 år";"Delvis ledige";"Kvinner"
"2024";433;"56 Finnmark - Finnmárku - Finmarkku";"45-49 år";"Delvis ledige";"Kvinner"
"2024";403;"40 Telemark";"55-59 år";"Delvis ledige";"Kvinner"
"2025";193;"40 Telemark";"60-64 år";"Delvis ledige";"Kvinner"
"2025";;"97 Svalbard og øvrige områder";"60-64 år";"Delvis ledige";"Kvinner"
"2024";411;"33 Buskerud";"60-64 år";"Delvis ledige";"Kvinner"
"2025";208;"18 Nordland - Nordlánnda";"60-64 år";"Delvis ledige";"Kvinner"
"2024";900;"32 Akershus";"60-64 år";"Delvis ledige";"Kvinner"
"2025";1097;"11 Rogaland";"35-39 år";"Delvis ledige";"Kvinner"
"2024";1842;"11 Rogaland";"35-39 år";"Delvis ledige";"Kvinner"
"2024";;"97 Svalbard og øvrige områder";"35-39 år";"Delvis ledige";"Kvinner"
"2025";568;"39 Vestfold";"35-39 år";"Delvis ledige";"Kvinner"
"2024";2940;"03 Oslo";"35-39 år";"Delvis ledige";"Kvinner"
"2025";;"97 Svalbard og øvrige områder";"20-24 år";"Delvis ledige";"Kvinner"
"2025";607;"34 Innlandet";"20-24 år";"Delvis ledige";"Kvinner"
"2025";730;"46 Vestland";"20-24 år";"Delvis ledige";"Kvinner"
"2024";1103;"46 Vestland";"20-24 år";"Delvis ledige";"Kvinner"
"2024";1077;"03 Oslo";"20-24 år";"Delvis ledige";"Kvinner"
"2024";;"Ukjent";"65-69 år";"Delvis ledige";"Kvinner"
"2025";70;"33 Buskerud";"65-69 år";"Delvis ledige";"Kvinner"
"2025";59;"39 Vestfold";"65-69 år";"Delvis ledige";"Kvinner"
"2024";104;"34 Innlandet";"65-69 år";"Delvis ledige";"Kvinner"
"2024";48;"18 Nordland - Nordlánnda";"65-69 år";"Delvis ledige";"Kvinner"
"2025";;"55 Troms - Romsa - Tromssa ";"70 år og over";"Delvis ledige";"Kvinner"
"2024";;"33 Buskerud";"70 år og over";"Delvis ledige";"Kvinner"
"2024";;"32 Akershus";"70 år og over";"Delvis ledige";"Kvinner"
"2024";;"97 Svalbard og øvrige områder";"19 år og under";"Delvis ledige";"Kvinner"
"2024";107;"34 Innlandet";"19 år og under";"Delvis ledige";"Kvinner"
"2025";50;"42 Agder";"19 år og under";"Delvis ledige";"Kvinner"
"2024";121;"46 Vestland";"19 år og under";"Delvis ledige";"Kvinner"
"2024";109;"32 Akershus";"19 år og under";"Delvis ledige";"Kvinner"
"2024";;"97 Svalbard og øvrige områder";"30-34 år";"Delvis ledige";"Kvinner"
"2025";562;"33 Buskerud";"30-34 år";"Delvis ledige";"Kvinner"
"2025";407;"18 Nordland - Nordlánnda";"30-34 år";"Delvis ledige";"Kvinner"
"2025";892;"50 Trøndelag - Trööndelage";"30-34 år";"Delvis ledige";"Kvinner"
"2024";955;"15 Møre og Romsdal";"40-44 år";"Delvis ledige";"Kvinner"
"2025";839;"31 Østfold";"40-44 år";"Delvis ledige";"Kvinner"
"2024";26;"Ukjent";"50-54 år";"Delvis ledige";"Kvinner"
"2025";264;"18 Nordland - Nordlánnda";"50-54 år";"Delvis ledige";"Kvinner"
